Applicant ID,Gender,Married,Dependents,Education,Employment Type,Applicant Income,Co-applicant Income,Loan Amount,Loan Amount Term,Credit History,Property Area,Loan Status (Target)
LP002378,Male,Yes,0,Graduate,Self-Employed,1925,3370,206,360,0.0,Urban,N
LP002379,Male,No,0,Not Graduate,Salaried,4243,11248,95,360,1.0,Rural,Y
LP002380,Male,Yes,2,Graduate,Salaried,7933,0,311,180,1.0,Semi-Urban,Y
LP002381,Male,Yes,1,Graduate,Salaried,2158,0,181,360,1.0,Urban,N
LP002382,Male,Yes,1,Graduate,Salaried,17915,0,92,360,0.0,Rural,Y
LP002383,Female,Yes,2,Graduate,Salaried,1855,0,256,360,1.0,Semi-Urban,N
LP002384,Male,Yes,2,Graduate,Salaried,2598,0,87,360,1.0,Urban,Y
LP002385,Male,Yes,0,Graduate,Salaried,2800,0,102,360,1.0,Semi-Urban,Y
LP002386,Male,Yes,0,Not Graduate,Salaried,10340,0,183,360,1.0,Rural,Y
LP002387,Male,Yes,0,Not Graduate,Salaried,2197,2041,138,360,1.0,Urban,Y
LP002388,Male,No,1,Graduate,Salaried,812,0,142,360,1.0,Urban,Y
LP002389,Female,Yes,0,Graduate,Salaried,14589,0,142,360,1.0,Rural,Y
LP002390,Male,No,2,Graduate,Salaried,3151,0,206,360,0.0,Semi-Urban,Y
LP002391,Male,Yes,0,Not Graduate,Salaried,1688,7719,50,360,1.0,Rural,Y
LP002392,Male,Yes,0,Not Graduate,Salaried,2310,0,157,360,1.0,Rural,Y
LP002393,Male,No,0,Graduate,Salaried,27357,0,122,360,1.0,Rural,N
LP002394,Male,Yes,1,Graduate,Self-Employed,2547,0,94,360,0.0,Rural,N
LP002395,Male,No,0,Graduate,Salaried,4344,0,94,360,1.0,Urban,Y
LP002396,Female,Yes,0,Graduate,Salaried,3143,0,50,360,1.0,Rural,Y
LP002397,Male,Yes,0,Graduate,Salaried,1432,0,92,360,1.0,Semi-Urban,Y
LP002398,Male,Yes,0,Graduate,Salaried,2338,0,217,360,1.0,Urban,Y
LP002399,Male,Yes,0,Graduate,Salaried,1337,0,189,360,0.0,Semi-Urban,N
LP002400,Male,No,0,Graduate,Salaried,12783,0,128,360,0.0,Rural,Y
LP002401,Male,Yes,0,Graduate,Self-Employed,5436,0,55,360,1.0,Urban,Y
LP002402,Male,No,0,Graduate,Salaried,58845,0,189,360,1.0,Rural,Y
LP002403,Male,No,2,Graduate,Salaried,2418,0,218,360,1.0,Semi-Urban,N
LP002404,Male,Yes,2,Graduate,Salaried,2082,0,202,360,1.0,Rural,N
LP002405,Male,Yes,0,Graduate,Salaried,22782,1837,81,360,1.0,Rural,Y
LP002406,Male,No,0,Graduate,Salaried,14157,0,88,120,1.0,Urban,Y
LP002407,Female,No,0,Graduate,Salaried,7221,1128,239,180,1.0,Semi-Urban,N
LP002408,Female,Yes,2,Graduate,Self-Employed,1613,10153,67,360,0.0,Urban,N
LP002409,Male,Yes,0,Graduate,Salaried,28141,0,168,120,1.0,Semi-Urban,Y
LP002410,Female,Yes,0,Graduate,Salaried,4572,0,50,360,1.0,Urban,Y
LP002411,Male,No,0,Graduate,Salaried,3194,0,121,180,1.0,Semi-Urban,N
LP002412,Male,Yes,0,Graduate,Salaried,15412,0,175,360,1.0,Semi-Urban,Y
LP002413,Male,No,0,Graduate,Salaried,4806,0,138,360,1.0,Semi-Urban,Y
LP002414,Male,Yes,1,Graduate,Salaried,1532,0,171,360,1.0,Semi-Urban,Y
LP002415,Male,Yes,0,Graduate,Self-Employed,5116,0,66,360,1.0,Semi-Urban,Y
LP002416,Female,Yes,0,Graduate,Salaried,2249,0,90,360,1.0,Rural,N
LP002417,Male,Yes,0,Graduate,Salaried,242,0,168,360,1.0,Urban,Y
LP002418,Male,Yes,1,Graduate,Self-Employed,2035,1618,181,240,0.0,Semi-Urban,N
LP002419,Male,Yes,0,Graduate,Self-Employed,2899,0,153,360,1.0,Urban,Y
LP002420,Female,Yes,0,Graduate,Salaried,1547,0,196,360,0.0,Urban,N
LP002421,Male,Yes,1,Not Graduate,Self-Employed,8736,0,50,360,0.0,Rural,Y
LP002422,Male,Yes,2,Graduate,Salaried,2258,0,112,360,0.0,Semi-Urban,Y
LP002423,Male,No,0,Graduate,Salaried,7930,3606,249,360,0.0,Semi-Urban,N
LP002424,Male,Yes,0,Graduate,Salaried,1431,0,217,360,1.0,Rural,N
LP002425,Female,Yes,0,Not Graduate,Self-Employed,12200,0,178,360,0.0,Semi-Urban,Y
LP002426,Female,Yes,2,Graduate,Salaried,1371,0,130,360,1.0,Semi-Urban,N
LP002427,Male,No,0,Graduate,Salaried,472,0,202,360,1.0,Semi-Urban,Y
LP002428,Female,Yes,0,Not Graduate,Salaried,16937,4711,165,360,1.0,Semi-Urban,Y
LP002429,Male,No,0,Graduate,Salaried,2088,0,50,360,1.0,Rural,N
LP002430,Female,No,0,Not Graduate,Salaried,28479,20953,199,360,1.0,Semi-Urban,Y
LP002431,Male,Yes,0,Not Graduate,Salaried,8643,0,88,180,1.0,Rural,Y
LP002432,Male,Yes,2,Graduate,Self-Employed,10832,8826,185,180,1.0,Rural,Y
LP002433,Male,No,0,Graduate,Salaried,13981,1542,50,360,1.0,Urban,Y
LP002434,Male,Yes,2,Graduate,Salaried,5500,0,235,360,1.0,Semi-Urban,Y
LP002435,Male,Yes,0,Graduate,Salaried,5563,4301,123,360,1.0,Semi-Urban,Y
LP002436,Male,No,2,Graduate,Self-Employed,17700,2171,73,360,1.0,Urban,Y
LP002437,Male,Yes,1,Graduate,Salaried,5493,1045,98,360,1.0,Urban,Y
LP002438,Male,No,0,Graduate,Salaried,2372,13048,119,360,1.0,Urban,Y
LP002439,Male,Yes,0,Graduate,Self-Employed,8828,0,139,360,1.0,Urban,Y
LP002440,Male,No,0,Graduate,Salaried,593,0,219,360,1.0,Rural,N
LP002441,Female,Yes,0,Graduate,Salaried,18389,0,144,360,1.0,Urban,Y
LP002442,Male,Yes,0,Graduate,Salaried,18777,5588,50,360,1.0,Urban,Y
LP002443,Male,Yes,0,Graduate,Self-Employed,16287,3555,66,360,1.0,Rural,Y
LP002444,Male,No,1,Graduate,Salaried,15674,0,305,360,1.0,Semi-Urban,Y
LP002445,Female,Yes,1,Graduate,Salaried,4517,0,148,360,0.0,Semi-Urban,N
LP002446,Male,Yes,0,Graduate,Self-Employed,4417,0,197,360,1.0,Semi-Urban,Y
LP002447,Male,Yes,2,Not Graduate,Salaried,1437,0,121,180,1.0,Semi-Urban,Y
LP002448,Female,Yes,2,Graduate,Salaried,28227,0,79,360,1.0,Urban,Y
LP002449,Female,Yes,0,Graduate,Salaried,3025,0,111,180,1.0,Semi-Urban,Y
LP002450,Male,Yes,0,Graduate,Salaried,6904,0,147,360,0.0,Urban,Y
LP002451,Male,Yes,0,Graduate,Salaried,6336,6800,112,180,1.0,Rural,Y
LP002452,Male,Yes,0,Graduate,Salaried,1286,0,255,360,1.0,Semi-Urban,Y
LP002453,Female,Yes,0,Graduate,Self-Employed,858,3357,103,360,1.0,Urban,Y
LP002454,Male,Yes,0,Graduate,Salaried,4942,0,76,360,1.0,Semi-Urban,Y
LP002455,Male,No,1,Not Graduate,Salaried,3122,0,188,360,1.0,Semi-Urban,N
LP002456,Female,Yes,0,Graduate,Salaried,4494,0,195,360,1.0,Urban,N
LP002457,Male,Yes,0,Graduate,Salaried,14262,0,141,360,1.0,Rural,Y
LP002458,Male,Yes,2,Not Graduate,Salaried,6154,0,103,360,0.0,Semi-Urban,Y
LP002459,Male,No,1,Graduate,Self-Employed,10493,0,50,360,1.0,Semi-Urban,Y
LP002460,Male,No,0,Graduate,Salaried,7671,0,213,360,1.0,Semi-Urban,Y
LP002461,Male,No,1,Graduate,Self-Employed,3581,0,192,360,1.0,Semi-Urban,N
LP002462,Male,Yes,0,Graduate,Salaried,1804,0,113,360,1.0,Semi-Urban,Y
LP002463,Male,Yes,0,Graduate,Salaried,6404,1712,143,360,1.0,Urban,Y
LP002464,Male,Yes,0,Graduate,Salaried,5344,0,126,360,1.0,Semi-Urban,Y
LP002465,Female,Yes,0,Not Graduate,Salaried,12272,0,237,360,1.0,Urban,N
LP002466,Male,Yes,0,Not Graduate,Salaried,4226,3859,77,180,1.0,Urban,Y
LP002467,Female,No,0,Not Graduate,Salaried,3650,0,102,360,1.0,Urban,Y
LP002468,Male,No,0,Not Graduate,Salaried,3906,0,96,360,1.0,Semi-Urban,Y
LP002469,Female,No,1,Graduate,Salaried,1961,0,158,360,1.0,Rural,N
LP002470,Male,Yes,0,Graduate,Salaried,20887,0,143,360,1.0,Semi-Urban,Y
LP002471,Male,No,0,Graduate,Salaried,15361,0,152,360,1.0,Rural,Y
LP002472,Male,Yes,1,Graduate,Salaried,1461,0,87,360,1.0,Semi-Urban,Y
LP002473,Female,Yes,0,Not Graduate,Salaried,10981,0,229,360,0.0,Urban,N
LP002474,Male,No,0,Graduate,Salaried,776,1257,112,120,1.0,Semi-Urban,N
LP002475,Male,Yes,0,Not Graduate,Salaried,13164,1349,211,360,1.0,Semi-Urban,Y
LP002476,Male,Yes,1,Not Graduate,Salaried,2449,0,328,360,1.0,Semi-Urban,N
LP002477,Female,Yes,1,Not Graduate,Salaried,7043,2079,87,360,1.0,Semi-Urban,Y
LP002478,Male,No,1,Not Graduate,Salaried,713,0,160,360,0.0,Rural,N
LP002479,Male,No,0,Graduate,Salaried,1482,0,132,360,1.0,Urban,Y
LP002480,Male,Yes,1,Graduate,Self-Employed,7853,0,261,360,1.0,Semi-Urban,N
LP002481,Female,No,0,Graduate,Salaried,2438,0,123,360,1.0,Urban,Y
LP002482,Male,Yes,0,Graduate,Salaried,2121,0,154,360,1.0,Rural,Y
LP002483,Male,Yes,0,Graduate,Salaried,19848,1033,153,360,1.0,Urban,Y
LP002484,Male,No,1,Not Graduate,Salaried,44844,0,133,360,1.0,Semi-Urban,Y
LP002485,Male,No,0,Not Graduate,Salaried,12544,0,185,180,1.0,Rural,Y
LP002486,Male,No,0,Graduate,Self-Employed,1649,0,145,120,0.0,Semi-Urban,N
LP002487,Male,Yes,1,Graduate,Salaried,28667,0,168,360,1.0,Urban,Y
LP002488,Male,No,2,Graduate,Salaried,1031,0,152,360,1.0,Urban,N
LP002489,Male,Yes,0,Graduate,Salaried,3624,0,103,360,1.0,Rural,N
LP002490,Male,No,0,Graduate,Salaried,5191,0,123,360,1.0,Rural,Y
LP002491,Male,Yes,1,Graduate,Self-Employed,33659,3291,173,360,1.0,Rural,Y
LP002492,Male,No,1,Graduate,Salaried,12242,0,173,360,1.0,Semi-Urban,Y
LP002493,Male,Yes,0,Graduate,Salaried,3090,2932,214,360,0.0,Rural,N
LP002494,Male,Yes,0,Graduate,Salaried,1910,0,251,120,1.0,Semi-Urban,Y
LP002495,Male,Yes,0,Graduate,Salaried,13389,0,108,360,1.0,Semi-Urban,Y
LP002496,Male,Yes,0,Graduate,Salaried,2883,0,148,360,1.0,Urban,Y
LP002497,Male,Yes,0,Graduate,Self-Employed,6104,0,128,360,1.0,Urban,Y
LP002498,Male,No,0,Graduate,Salaried,1249,0,73,180,1.0,Urban,Y
LP002499,Male,Yes,0,Not Graduate,Salaried,8684,1224,173,360,1.0,Urban,N
LP002500,Female,Yes,0,Graduate,Salaried,8011,0,186,180,1.0,Rural,Y
LP002501,Male,Yes,1,Graduate,Salaried,1419,0,75,360,1.0,Semi-Urban,Y
LP002502,Male,Yes,0,Graduate,Salaried,13788,4934,117,360,1.0,Semi-Urban,Y
LP002503,Male,Yes,0,Graduate,Salaried,8559,0,111,360,0.0,Rural,Y
LP002504,Male,Yes,1,Not Graduate,Salaried,10301,0,50,360,1.0,Semi-Urban,Y
LP002505,Male,Yes,0,Graduate,Salaried,3365,2323,137,360,1.0,Urban,Y
LP002506,Male,Yes,0,Graduate,Self-Employed,5877,0,71,360,1.0,Urban,Y
LP002507,Male,Yes,0,Graduate,Salaried,5236,0,149,180,1.0,Urban,Y
LP002508,Male,Yes,1,Graduate,Salaried,4237,1373,156,360,1.0,Urban,Y
LP002509,Male,Yes,2,Graduate,Salaried,5828,2587,163,360,1.0,Semi-Urban,Y
LP002510,Male,Yes,0,Graduate,Salaried,17265,0,166,360,1.0,Rural,Y
LP002511,Female,Yes,1,Graduate,Salaried,14399,0,231,360,1.0,Semi-Urban,Y
LP002512,Male,No,0,Graduate,Self-Employed,1507,0,91,360,1.0,Urban,Y
LP002513,Female,No,2,Graduate,Salaried,13166,0,94,360,1.0,Semi-Urban,Y
LP002514,Male,No,2,Graduate,Salaried,16173,0,179,360,1.0,Urban,N
LP002515,Male,Yes,0,Graduate,Salaried,4225,1092,132,360,1.0,Urban,Y
LP002516,Male,No,1,Graduate,Salaried,8171,0,207,360,1.0,Rural,Y
LP002517,Male,No,0,Graduate,Salaried,8054,1531,173,360,0.0,Urban,Y
LP002518,Female,No,0,Graduate,Self-Employed,2100,1684,255,360,1.0,Urban,Y
LP002519,Male,Yes,2,Graduate,Salaried,3354,1117,134,360,1.0,Rural,Y
LP002520,Female,Yes,0,Graduate,Salaried,10412,0,51,180,1.0,Urban,Y
LP002521,Male,No,0,Graduate,Salaried,2993,0,160,360,1.0,Urban,Y
LP002522,Female,Yes,1,Graduate,Salaried,13036,0,135,120,1.0,Urban,Y
LP002523,Male,Yes,2,Not Graduate,Salaried,18123,0,172,360,1.0,Urban,Y
LP002524,Male,Yes,1,Graduate,Self-Employed,15423,1686,179,360,1.0,Rural,Y
LP002525,Male,Yes,0,Graduate,Salaried,35589,0,107,360,0.0,Semi-Urban,Y
LP002526,Male,Yes,0,Graduate,Self-Employed,4488,0,79,360,1.0,Urban,Y
LP002527,Male,Yes,2,Not Graduate,Salaried,5867,0,131,360,1.0,Urban,Y
LP002528,Male,Yes,0,Graduate,Salaried,6772,0,50,180,0.0,Rural,Y
LP002529,Female,Yes,2,Not Graduate,Salaried,4626,0,144,360,1.0,Rural,Y
LP002530,Male,Yes,1,Not Graduate,Salaried,8452,0,115,360,1.0,Urban,N
LP002531,Male,Yes,1,Graduate,Self-Employed,887,0,191,360,1.0,Urban,N
LP002532,Male,Yes,0,Not Graduate,Salaried,6032,0,50,360,1.0,Semi-Urban,Y
LP002533,Male,No,0,Graduate,Salaried,1239,1315,140,360,1.0,Urban,Y
LP002534,Male,No,0,Not Graduate,Salaried,1876,1249,234,180,1.0,Rural,N
LP002535,Male,Yes,0,Graduate,Salaried,10228,0,180,360,1.0,Rural,Y
LP002536,Male,Yes,1,Graduate,Salaried,4027,0,198,180,1.0,Rural,Y
LP002537,Male,Yes,1,Graduate,Salaried,9873,5341,160,360,1.0,Semi-Urban,Y
LP002538,Male,No,0,Graduate,Salaried,3941,1152,50,360,1.0,Rural,Y
LP002539,Male,Yes,1,Graduate,Salaried,14859,0,149,360,1.0,Rural,Y
LP002540,Male,Yes,0,Graduate,Salaried,3869,0,164,360,1.0,Semi-Urban,Y
LP002541,Male,Yes,0,Graduate,Salaried,695,0,75,360,1.0,Urban,Y
LP002542,Male,Yes,0,Graduate,Self-Employed,6157,0,132,360,1.0,Rural,Y
LP002543,Male,No,2,Graduate,Salaried,561,0,50,180,1.0,Urban,Y
LP002544,Male,No,0,Graduate,Self-Employed,1149,0,119,360,1.0,Rural,N
LP002545,Female,Yes,0,Graduate,Salaried,2032,5652,113,180,1.0,Urban,Y
LP002546,Male,Yes,0,Graduate,Salaried,1794,0,224,360,1.0,Urban,N
LP002547,Female,Yes,0,Graduate,Salaried,2849,0,103,360,1.0,Rural,Y
LP002548,Male,Yes,0,Graduate,Salaried,1733,1804,124,360,0.0,Urban,N
LP002549,Male,Yes,0,Graduate,Self-Employed,1204,0,135,360,1.0,Rural,Y
LP002550,Male,Yes,1,Not Graduate,Salaried,22967,0,104,360,1.0,Urban,Y
LP002551,Female,Yes,0,Graduate,Salaried,2494,0,183,360,1.0,Urban,Y
LP002552,Male,Yes,0,Not Graduate,Salaried,528,0,50,360,1.0,Semi-Urban,Y
LP002553,Female,No,0,Graduate,Salaried,3425,0,208,360,0.0,Semi-Urban,N
LP002554,Female,Yes,2,Graduate,Salaried,1596,0,139,360,0.0,Urban,Y
LP002555,Male,No,0,Graduate,Salaried,2028,1623,218,360,1.0,Rural,Y
LP002556,Male,No,1,Not Graduate,Salaried,10000,0,50,360,1.0,Semi-Urban,Y
LP002557,Male,Yes,1,Graduate,Salaried,3139,0,50,360,1.0,Semi-Urban,Y
LP002558,Male,No,1,Graduate,Salaried,1552,0,122,360,1.0,Semi-Urban,N
LP002559,Female,Yes,1,Graduate,Salaried,7679,0,170,180,1.0,Urban,Y
LP002560,Female,Yes,0,Graduate,Salaried,15520,0,106,360,1.0,Rural,Y
LP002561,Male,Yes,1,Not Graduate,Salaried,8407,0,175,360,1.0,Urban,Y
LP002562,Male,No,0,Graduate,Salaried,422,0,198,360,1.0,Urban,N
LP002563,Male,Yes,1,Graduate,Salaried,1611,3003,179,360,1.0,Urban,N
LP002564,Male,Yes,2,Graduate,Salaried,5153,0,146,360,1.0,Semi-Urban,Y
LP002565,Female,No,2,Graduate,Salaried,3849,1015,145,360,1.0,Urban,Y
LP002566,Male,Yes,0,Graduate,Salaried,3542,0,103,360,1.0,Urban,Y
LP002567,Male,No,0,Graduate,Salaried,1839,0,136,360,1.0,Urban,Y
LP002568,Male,No,0,Not Graduate,Salaried,1205,0,78,360,1.0,Rural,Y
LP002569,Male,No,0,Graduate,Self-Employed,36599,0,92,360,1.0,Rural,Y
LP002570,Male,No,0,Not Graduate,Self-Employed,5049,1023,170,180,1.0,Rural,Y
LP002571,Male,No,0,Graduate,Salaried,9340,0,112,360,1.0,Rural,Y
LP002572,Male,Yes,2,Graduate,Salaried,4945,4855,95,360,1.0,Rural,Y
LP002573,Male,No,0,Graduate,Self-Employed,5147,1028,166,360,1.0,Urban,Y
LP002574,Female,Yes,0,Graduate,Salaried,4618,0,162,360,1.0,Semi-Urban,Y
LP002575,Male,Yes,0,Graduate,Salaried,1602,0,127,120,1.0,Urban,Y
LP002576,Male,Yes,1,Graduate,Salaried,1080,2403,131,360,1.0,Rural,Y
LP002577,Male,No,2,Graduate,Salaried,7231,2992,164,360,1.0,Semi-Urban,Y
LP002578,Male,No,0,Graduate,Salaried,5930,0,198,360,1.0,Semi-Urban,N
LP002579,Male,No,0,Graduate,Self-Employed,12560,0,152,360,1.0,Semi-Urban,Y
LP002580,Male,Yes,0,Graduate,Salaried,10253,1045,68,360,0.0,Urban,Y
LP002581,Male,Yes,2,Graduate,Salaried,2189,1644,126,120,1.0,Urban,Y
LP002582,Male,Yes,0,Graduate,Salaried,15253,0,115,360,1.0,Semi-Urban,Y
LP002583,Male,No,0,Graduate,Salaried,10562,0,76,360,1.0,Semi-Urban,Y
LP002584,Male,No,0,Graduate,Salaried,9806,0,169,360,1.0,Urban,Y
LP002585,Female,Yes,0,Not Graduate,Salaried,46598,3696,174,360,1.0,Semi-Urban,Y
LP002586,Male,Yes,2,Not Graduate,Salaried,37947,0,183,360,0.0,Semi-Urban,Y
LP002587,Male,Yes,0,Graduate,Self-Employed,9797,0,80,360,1.0,Urban,Y
LP002588,Male,Yes,0,Graduate,Salaried,8648,0,149,360,1.0,Urban,Y
LP002589,Male,No,0,Graduate,Salaried,14496,1305,139,360,1.0,Semi-Urban,Y
LP002590,Male,Yes,2,Not Graduate,Salaried,2740,0,158,360,1.0,Urban,Y
LP002591,Male,Yes,0,Graduate,Salaried,2779,2663,147,360,0.0,Semi-Urban,N
LP002592,Female,Yes,1,Graduate,Salaried,9637,1478,139,360,1.0,Rural,Y
LP002593,Male,Yes,0,Graduate,Self-Employed,2087,0,132,360,1.0,Semi-Urban,Y
LP002594,Male,No,1,Graduate,Self-Employed,8890,0,206,360,1.0,Semi-Urban,Y
LP002595,Male,Yes,2,Graduate,Salaried,5749,0,88,360,0.0,Rural,N
LP002596,Male,Yes,0,Graduate,Salaried,2087,2478,129,180,1.0,Urban,Y
LP002597,Male,Yes,0,Graduate,Salaried,5043,0,204,180,1.0,Semi-Urban,Y
LP002598,Male,No,0,Graduate,Salaried,18125,0,91,240,1.0,Semi-Urban,Y
LP002599,Male,No,1,Graduate,Salaried,5336,0,94,120,1.0,Rural,Y
LP002600,Female,No,0,Graduate,Self-Employed,5359,0,184,360,1.0,Rural,Y
LP002601,Male,Yes,0,Graduate,Salaried,6829,0,54,120,1.0,Semi-Urban,Y
LP002602,Male,Yes,0,Graduate,Salaried,7779,0,179,180,1.0,Urban,Y
LP002603,Male,Yes,0,Graduate,Salaried,3530,0,110,360,1.0,Semi-Urban,Y
LP002604,Male,No,0,Graduate,Salaried,6976,0,164,360,1.0,Urban,Y
LP002605,Male,Yes,2,Graduate,Salaried,1721,0,66,360,1.0,Semi-Urban,Y
LP002606,Male,Yes,2,Graduate,Salaried,2210,0,211,360,1.0,Semi-Urban,N
LP002607,Male,No,0,Not Graduate,Salaried,2512,4414,66,360,0.0,Semi-Urban,Y
LP002608,Female,No,0,Graduate,Salaried,7861,1141,183,360,1.0,Urban,Y
LP002609,Male,Yes,0,Graduate,Salaried,5768,1120,69,360,1.0,Urban,Y
LP002610,Male,Yes,1,Graduate,Salaried,4296,0,248,360,1.0,Urban,Y
LP002611,Female,Yes,0,Graduate,Salaried,9806,14891,135,360,1.0,Semi-Urban,N
LP002612,Male,No,0,Graduate,Self-Employed,7178,0,257,180,1.0,Semi-Urban,Y
LP002613,Male,No,0,Not Graduate,Salaried,3677,0,90,360,1.0,Rural,Y
LP002614,Male,Yes,1,Graduate,Salaried,1745,1164,113,180,1.0,Semi-Urban,N
LP002615,Male,Yes,0,Not Graduate,Salaried,2165,0,212,360,1.0,Urban,Y
LP002616,Male,No,0,Not Graduate,Salaried,1133,0,54,360,1.0,Semi-Urban,Y
LP002617,Female,No,0,Graduate,Salaried,5656,10870,98,360,1.0,Urban,Y
LP002618,Male,Yes,0,Not Graduate,Salaried,2075,1743,169,360,1.0,Urban,Y
LP002619,Male,Yes,0,Graduate,Salaried,2994,0,78,360,1.0,Rural,Y
LP002620,Male,Yes,0,Graduate,Salaried,4326,14789,171,360,1.0,Semi-Urban,N
LP002621,Male,Yes,0,Graduate,Salaried,13960,1361,150,360,1.0,Semi-Urban,Y
LP002622,Male,No,1,Graduate,Salaried,12441,0,50,360,1.0,Urban,Y
LP002623,Male,No,0,Graduate,Salaried,4653,12359,198,360,1.0,Rural,Y
LP002624,Female,No,0,Graduate,Salaried,17422,1084,64,360,1.0,Rural,Y
LP002625,Male,Yes,0,Graduate,Salaried,656,1015,186,360,1.0,Urban,N
LP002626,Male,No,0,Graduate,Salaried,32119,0,147,360,1.0,Urban,Y
LP002627,Male,Yes,0,Graduate,Salaried,9823,0,112,360,1.0,Urban,Y
LP002628,Male,Yes,1,Not Graduate,Salaried,5446,0,73,180,1.0,Urban,Y
LP002629,Male,Yes,0,Graduate,Self-Employed,2015,3496,159,360,1.0,Urban,Y
LP002630,Male,Yes,2,Graduate,Self-Employed,3171,0,87,180,1.0,Rural,N
LP002631,Male,No,2,Graduate,Salaried,9039,3130,212,360,1.0,Urban,Y
LP002632,Male,Yes,1,Graduate,Salaried,9247,0,214,360,1.0,Urban,Y
LP002633,Male,Yes,1,Graduate,Salaried,9589,0,238,360,1.0,Urban,Y
LP002634,Male,Yes,0,Graduate,Salaried,2372,0,156,360,1.0,Urban,Y
LP002635,Female,Yes,0,Graduate,Salaried,1939,0,115,360,1.0,Urban,Y
LP002636,Male,Yes,2,Graduate,Salaried,5974,1135,122,360,0.0,Urban,Y
LP002637,Male,Yes,0,Not Graduate,Salaried,10613,0,117,360,1.0,Semi-Urban,Y
LP002638,Male,No,0,Graduate,Salaried,4930,0,154,360,0.0,Semi-Urban,N
LP002639,Female,Yes,0,Graduate,Salaried,21622,0,166,180,1.0,Urban,Y
LP002640,Female,Yes,0,Graduate,Salaried,5080,0,213,360,1.0,Rural,N
LP002641,Male,Yes,0,Graduate,Salaried,4911,0,141,120,1.0,Semi-Urban,Y
LP002642,Female,No,2,Graduate,Salaried,9610,0,55,360,1.0,Urban,Y
LP002643,Male,Yes,0,Graduate,Salaried,16634,0,115,360,1.0,Semi-Urban,Y
LP002644,Male,Yes,1,Graduate,Salaried,1275,0,233,360,1.0,Semi-Urban,Y
LP002645,Male,Yes,0,Graduate,Salaried,1606,0,50,360,1.0,Rural,Y
LP002646,Male,Yes,0,Graduate,Salaried,3592,6140,184,240,0.0,Rural,N
LP002647,Male,Yes,0,Not Graduate,Salaried,115721,20317,116,360,0.0,Semi-Urban,Y
LP002648,Female,No,0,Graduate,Salaried,3783,0,86,360,1.0,Urban,Y
LP002649,Male,Yes,0,Graduate,Salaried,4351,0,163,120,0.0,Semi-Urban,N
LP002650,Male,Yes,2,Graduate,Salaried,9121,2196,233,360,1.0,Rural,Y
LP002651,Male,No,0,Graduate,Salaried,13055,0,160,360,1.0,Semi-Urban,Y
LP002652,Male,No,0,Graduate,Salaried,5824,2216,124,360,1.0,Semi-Urban,Y
LP002653,Male,Yes,0,Graduate,Salaried,15746,0,62,360,1.0,Urban,Y
LP002654,Male,Yes,0,Graduate,Salaried,1489,0,134,360,0.0,Rural,N
LP002655,Male,Yes,0,Graduate,Salaried,2284,0,60,360,1.0,Semi-Urban,Y
LP002656,Female,Yes,0,Graduate,Self-Employed,15716,0,121,360,0.0,Urban,Y
LP002657,Male,No,2,Not Graduate,Salaried,4968,0,136,360,0.0,Semi-Urban,N
LP002658,Male,No,1,Graduate,Salaried,1390,2513,50,360,1.0,Rural,Y
LP002659,Male,No,0,Graduate,Salaried,1309,0,223,120,1.0,Semi-Urban,N
LP002660,Male,Yes,0,Not Graduate,Salaried,2184,2492,65,360,1.0,Rural,Y
LP002661,Male,Yes,0,Graduate,Salaried,4925,0,128,360,1.0,Urban,N
LP002662,Male,Yes,1,Graduate,Salaried,7843,0,172,360,1.0,Urban,Y
LP002663,Female,No,1,Graduate,Salaried,3536,0,218,360,1.0,Rural,Y
LP002664,Male,Yes,1,Graduate,Salaried,7222,0,92,360,1.0,Rural,Y
LP002665,Female,Yes,0,Graduate,Salaried,3174,0,50,360,0.0,Urban,Y
LP002666,Female,No,0,Graduate,Self-Employed,16712,0,204,360,1.0,Semi-Urban,Y
LP002667,Male,No,0,Graduate,Salaried,63059,0,65,120,1.0,Urban,Y
LP002668,Female,No,2,Graduate,Salaried,3318,0,161,360,1.0,Urban,Y
LP002669,Male,Yes,2,Graduate,Self-Employed,7942,0,165,360,1.0,Urban,Y
LP002670,Female,No,0,Not Graduate,Self-Employed,7320,3066,50,360,1.0,Urban,Y
LP002671,Male,No,1,Graduate,Salaried,5645,0,50,360,1.0,Semi-Urban,Y
LP002672,Female,Yes,2,Graduate,Salaried,9445,1117,112,360,1.0,Urban,Y
LP002673,Female,Yes,0,Graduate,Salaried,7933,0,50,360,1.0,Urban,Y
LP002674,Female,Yes,1,Graduate,Salaried,3068,0,59,360,1.0,Semi-Urban,N
LP002675,Male,No,0,Graduate,Self-Employed,18334,0,147,360,1.0,Urban,Y
LP002676,Male,Yes,0,Graduate,Salaried,6012,1022,134,180,1.0,Urban,Y
LP002677,Male,Yes,0,Not Graduate,Salaried,3344,0,158,360,1.0,Urban,Y
LP002678,Male,Yes,0,Graduate,Self-Employed,56568,0,166,360,1.0,Semi-Urban,Y
LP002679,Male,No,1,Graduate,Salaried,4375,0,50,360,1.0,Urban,Y
LP002680,Male,Yes,0,Graduate,Salaried,6341,0,62,360,0.0,Semi-Urban,Y
LP002681,Male,Yes,0,Graduate,Self-Employed,5857,0,185,360,1.0,Urban,Y
LP002682,Female,Yes,0,Graduate,Salaried,4316,10511,231,360,1.0,Rural,Y
LP002683,Male,No,0,Graduate,Salaried,7697,0,81,360,1.0,Urban,Y
