ApplicationDate,Age,AnnualIncome,CreditScore,EmploymentStatus,EducationLevel,Experience,LoanAmount,LoanDuration,MaritalStatus,NumberOfDependents,HomeOwnershipStatus,MonthlyDebtPayments,CreditCardUtilizationRate,NumberOfOpenCreditLines,NumberOfCreditInquiries,DebtToIncomeRatio,BankruptcyHistory,LoanPurpose,PreviousLoanDefaults,PaymentHistory,LengthOfCreditHistory,SavingsAccountBalance,TotalAssets,TotalLiabilities,MonthlyIncome,UtilityBillsPaymentHistory,JobTenure,NetWorth,BaseInterestRate,InterestRate,MonthlyLoanPayment,TotalDebtToIncomeRatio,LoanApproved,RiskScore
5/15/2032,49,32699,612,Employed,Bachelor,28,45836,60,Single,1,Rent,282,0.444648679,6,2,0.257280873,0,Auto,0,26,19,8431,127275,22204,2724.916667,0.520693262,4,105071,0.244836,0.241909505,1323.693611,0.589263382,0,47
5/16/2032,45,136244,619,Employed,Associate,23,28292,24,Married,2,Own,250,0.131572282,7,0,0.173001267,0,Home,0,24,6,2710,126631,47068,11353.66667,0.62591886,4,79563,0.193792,0.189003431,1424.791118,0.147511035,1,35.2
5/17/2032,28,39412,471,Employed,High School,3,25015,24,Single,1,Mortgage,541,0.51887434,2,1,0.484629327,0,Debt Consolidation,0,12,1,2195,46504,3470,3284.333333,0.729503573,5,43034,0.264515,0.245002934,1328.824995,0.56931645,0,62
5/18/2032,33,219833,496,Employed,High School,10,14884,24,Married,1,Mortgage,499,0.309729724,3,1,0.556745357,0,Auto,1,20,1,2681,33940,13145,18319.41667,0.745970654,2,20795,0.241884,0.242370886,788.6957793,0.070291309,1,52.8
5/19/2032,34,63872,602,Employed,High School,13,19133,60,Married,2,Mortgage,168,0.454947642,4,0,0.272617071,0,Home,0,19,24,3257,18169,42803,5322.666667,0.798450876,5,2813,0.223133,0.232100859,541.6801893,0.133331699,0,50
5/20/2032,22,79793,576,Employed,Associate,0,43194,36,Married,0,Mortgage,196,0.102441103,1,2,0.146250506,0,Debt Consolidation,1,19,19,833,39271,11678,6649.416667,0.805192992,3,27593,0.240194,0.221671767,1653.336435,0.278120101,0,55
5/21/2032,30,16871,523,Employed,Associate,6,9797,84,Married,0,Mortgage,195,0.126759929,2,0,0.109266706,0,Debt Consolidation,0,30,13,3071,158722,60594,1405.916667,0.87011411,4,98128,0.273297,0.322051278,294.7975535,0.348383062,0,49
5/22/2032,26,32959,509,Employed,High School,1,29136,48,Single,1,Mortgage,296,0.29067524,2,0,0.08116086,0,Home,1,27,12,1909,76381,15106,2746.583333,0.703169994,7,61275,0.269636,0.252954621,970.8736728,0.461254409,0,55
5/23/2032,35,33319,607,Employed,Master,17,25882,48,Divorced,0,Own,242,0.216484192,2,0,0.408214271,0,Auto,0,24,27,4518,19311,49851,2776.583333,0.795815625,4,5173,0.217382,0.198025379,784.8782464,0.369835198,0,54
5/24/2032,31,38968,545,Employed,Bachelor,8,14392,60,Married,4,Mortgage,610,0.511372303,2,0,0.305992795,0,Home,1,24,10,4754,128450,277300,3247.333333,0.94256291,4,7248,0.246892,0.264994794,435.1691693,0.321854599,0,62
5/25/2032,20,25577,590,Self-Employed,High School,0,87782,60,Married,1,Mortgage,1118,0.267285405,4,1,0.404144521,0,Auto,0,17,9,3695,234952,1692,2131.416667,0.772443246,3,233260,0.297782,0.306262124,2873.903093,1.872887247,0,58
5/26/2032,64,58156,674,Employed,Bachelor,38,29291,84,Single,2,Own,321,0.152865887,4,3,0.192857603,0,Auto,1,22,2,3186,325943,14573,4846.333333,0.903173517,5,311370,0.217291,0.236014856,715.4158441,0.213855666,0,47
5/27/2032,55,87278,632,Employed,High School,35,44498,48,Married,1,Rent,582,0.114685584,1,1,0.580563482,0,Debt Consolidation,0,16,15,1759,20153,37305,7273.166667,0.770064862,5,6204,0.223498,0.227896731,1421.103545,0.275410098,0,53
5/28/2032,30,38000,601,Self-Employed,Bachelor,5,24824,36,Married,3,Mortgage,615,0.379209354,5,1,0.210969507,0,Education,0,21,18,12910,57350,61596,3166.666667,0.842266376,3,6460,0.209324,0.191904794,912.3415097,0.482318371,0,53
5/29/2032,43,87897,560,Employed,Bachelor,17,53602,72,Married,5,Rent,281,0.594661122,2,1,0.590114414,1,Home,0,30,16,6876,62393,78361,7324.75,0.919065514,4,4093,0.288602,0.275262436,1528.074295,0.246981029,0,70
5/30/2032,45,27814,594,Unemployed,Doctorate,27,14400,60,Single,3,Rent,477,0.246358308,6,1,0.044645056,1,Education,0,22,27,1704,43525,30057,2317.833333,0.837929693,5,13468,0.2224,0.186162892,370.5102176,0.36564761,0,67
5/31/2032,54,72239,652,Employed,Associate,31,17585,108,Married,1,Mortgage,414,0.261509351,1,1,0.326129875,0,Debt Consolidation,0,23,24,2510,64819,16142,6019.916667,0.721812639,4,48677,0.236585,0.21920466,374.1970903,0.130931562,1,38.4
6/1/2032,30,32710,594,Employed,High School,6,19954,12,Married,0,Other,366,0.251602463,3,1,0.038903959,0,Auto,0,26,1,3169,12398,56859,2725.833333,0.851883595,4,1503,0.187954,0.174032317,1823.720221,0.803321389,0,55
6/2/2032,53,115846,642,Self-Employed,High School,31,10881,36,Single,0,Own,233,0.22754316,0,2,0.450552265,0,Education,0,23,25,8461,31370,57035,5529.333333,0.736114079,2,3342,0.174881,0.168874678,387.3282063,0.112188607,1,44
6/3/2032,33,68242,581,Unemployed,High School,11,17253,96,Married,2,Mortgage,364,0.378313773,1,0,0.058962951,1,Home,0,28,1,7685,73352,109875,5686.833333,0.713351291,4,9381,0.261753,0.250338996,417.4389994,0.137411975,0,69
6/4/2032,23,20521,601,Employed,Master,0,14875,48,Single,1,Own,489,0.304898666,2,2,0.372617623,0,Home,0,30,7,4886,6760,6354,1710.083333,0.839277305,8,6129,0.209375,0.183118544,439.3808437,0.542886318,0,54
6/5/2032,48,117762,579,Employed,Bachelor,27,25194,60,Single,3,Rent,1118,0.134095784,6,0,0.305544456,0,Education,1,21,16,2892,74221,103391,9813.5,0.755575258,7,6022,0.240694,0.258379843,751.9055732,0.190544207,0,58
6/6/2032,55,65890,638,Employed,Doctorate,33,7893,60,Married,0,Own,370,0.580027485,2,2,0.617099416,0,Home,0,27,25,9346,96003,14243,5490.833333,0.829945508,3,81760,0.193893,0.199076809,208.7109851,0.105395839,1,43.2
6/7/2032,71,203884,620,Unemployed,Associate,47,29894,36,Single,2,Mortgage,713,0.164597818,3,1,0.193889156,0,Debt Consolidation,0,22,24,1120,72823,35957,16990.33333,0.898230861,7,36866,0.204894,0.204637257,1118.044127,0.107769759,1,37.6
6/8/2032,25,52656,568,Employed,Master,0,37005,48,Married,0,Own,601,0.217663412,1,2,0.310803274,0,Other,0,27,9,2737,17176,49478,4388,0.659944053,5,6046,0.248005,0.210580292,1147.04085,0.398368471,0,55
6/9/2032,48,85684,475,Employed,High School,24,9400,48,Married,1,Mortgage,313,0.33390334,2,2,0.21544707,0,Debt Consolidation,0,25,18,376,45476,13993,7140.333333,0.819691052,4,31483,0.2669,0.249320421,311.3208229,0.087435809,1,40.8
6/10/2032,35,52588,546,Employed,Master,12,20969,24,Married,0,Own,531,0.137885738,5,3,0.279007986,0,Other,0,32,29,3704,268938,62743,4382.333333,0.932866478,2,206195,0.222969,0.185881497,1052.827187,0.361411848,1,37.6
6/11/2032,49,54847,571,Employed,High School,28,19681,48,Widowed,1,Own,284,0.325345477,4,1,0.394510354,0,Auto,0,18,10,1915,23605,7074,4570.583333,0.741311331,6,16531,0.229181,0.244719418,646.7824066,0.203646305,0,54
6/12/2032,22,43577,523,Employed,Bachelor,2,48078,12,Married,1,Rent,442,0.373916149,3,3,0.074946469,1,Auto,0,25,27,1324,15782,4126,3631.416667,0.789347857,4,11656,0.251578,0.268142759,4611.968926,1.391734794,0,63
6/13/2032,24,42528,595,Employed,Associate,0,32793,48,Divorced,0,Mortgage,363,0.130099168,2,0,0.228007081,0,Auto,0,13,19,2594,93806,27309,3544,0.912498508,5,66497,0.230293,0.240271808,1069.604818,0.404233865,0,50
6/14/2032,30,55941,498,Employed,High School,8,24012,60,Divorced,3,Mortgage,525,0.448430375,0,2,0.098062427,0,Other,1,29,15,1321,454060,4838,2915.416667,0.913466073,8,449222,0.280012,0.28626513,756.7351421,0.439640466,0,51
6/15/2032,40,62723,636,Employed,Bachelor,15,21918,24,Single,0,Rent,739,0.119262113,3,1,0.472638916,0,Auto,0,26,26,5882,111916,88588,5226.916667,0.770858493,8,23328,0.178918,0.16494124,1078.355427,0.347691678,1,41.6
6/16/2032,32,78999,610,Employed,Master,10,36609,36,Married,1,Rent,202,0.080337473,3,1,0.351761666,0,Other,0,23,1,1396,203669,12393,6583.25,0.860942206,7,191276,0.216609,0.19467834,1350.615331,0.235843289,1,40
6/17/2032,47,63876,526,Employed,Bachelor,26,31599,48,Married,3,Own,269,0.310579604,3,0,0.403127608,0,Auto,0,28,12,3538,96302,5685,5323,0.734765797,2,90617,0.263599,0.240387964,1030.863255,0.244197493,0,54
6/18/2032,52,61916,526,Employed,Associate,29,26643,12,Single,0,Mortgage,147,0.233698983,1,0,0.090361833,0,Debt Consolidation,0,24,1,6466,86636,30780,5159.666667,0.914233998,4,55856,0.228643,0.218256186,2491.399578,0.511350781,0,52
6/19/2032,47,21665,515,Self-Employed,Associate,25,47644,24,Single,0,Mortgage,497,0.182590437,1,1,0.23974158,0,Other,0,21,4,5858,341094,8555,1805.416667,0.887851662,10,332539,0.265144,0.24441556,2529.502768,1.676345867,0,53
6/20/2032,59,104293,518,Employed,High School,39,23012,60,Married,2,Other,548,0.040156231,2,3,0.631925977,0,Debt Consolidation,0,19,20,4060,38129,9405,8691.083333,0.841568577,7,28724,0.269012,0.276489445,711.6317695,0.144933804,0,56
6/21/2032,44,34330,625,Employed,Master,18,41989,60,Married,0,Mortgage,402,0.200314515,1,0,0.438994357,0,Home,0,29,28,5439,12623,37576,2860.833333,0.940698168,5,9665,0.234489,0.220641315,1161.222065,0.546421928,0,54
6/22/2032,25,15000,457,Employed,High School,4,29727,36,Divorced,3,Other,712,0.283697177,4,0,0.25014964,0,Debt Consolidation,0,27,1,1443,55234,21567,1250,0.677823453,10,33667,0.286227,0.304596261,1269.453317,1.585162654,0,58
6/23/2032,56,204649,631,Employed,Master,32,15984,60,Divorced,1,Other,684,0.014235474,1,2,0.520291829,0,Auto,1,28,23,6666,22797,5607,17054.08333,0.503133863,5,17190,0.205484,0.200740942,424.1374818,0.064977839,1,46.4
6/24/2032,32,119823,536,Employed,Bachelor,8,14421,72,Married,2,Rent,698,0.254498094,4,1,0.111908591,0,Auto,0,22,21,6456,143484,25962,9985.25,0.942176252,1,117522,0.261421,0.261321088,398.5388297,0.109815861,1,36
6/25/2032,50,62741,589,Unemployed,Bachelor,30,18844,36,Married,3,Mortgage,748,0.412384087,2,3,0.224724986,0,Other,0,21,8,4215,181407,53007,5228.416667,0.911076954,9,128400,0.209344,0.191173665,691.8647578,0.275392121,0,53
6/26/2032,58,122026,607,Employed,Master,38,23103,72,Married,2,Other,445,0.357944601,4,1,0.247823792,0,Debt Consolidation,0,27,16,447,42117,42614,10168.83333,0.956832249,4,6475,0.234603,0.254779734,629.1227089,0.105628903,1,37.6
6/27/2032,45,43309,534,Employed,Bachelor,23,15000,108,Married,1,Own,348,0.390996547,3,1,0.27984198,0,Auto,0,23,11,1418,32554,37764,3609.083333,0.788857016,4,9069,0.293,0.297369369,400.1622966,0.207299812,0,53
6/28/2032,22,22442,517,Employed,Associate,1,22979,60,Married,1,Other,488,0.164585406,2,0,0.456469652,0,Auto,1,19,25,851,38267,27668,1870.166667,0.696644759,5,10599,0.269479,0.281328021,717.3121665,0.644494519,0,63
6/29/2032,28,28667,522,Self-Employed,Associate,2,8958,96,Divorced,0,Mortgage,277,0.031952086,2,2,0.221683834,0,Auto,0,27,25,2606,130436,28438,2388.916667,0.641621679,8,101998,0.282958,0.270618325,228.9268018,0.21178085,0,52
6/30/2032,55,31047,534,Employed,High School,33,10361,60,Married,0,Own,370,0.022746696,3,2,0.759483137,1,Auto,0,22,14,8963,44017,55871,2587.25,0.852322152,3,7646,0.248361,0.240947121,298.6347578,0.258434538,0,70
7/1/2032,37,30114,448,Employed,Associate,13,42369,48,Married,0,Other,214,0.410030248,6,1,0.251787371,0,Auto,0,29,9,2865,17614,16905,2509.5,0.847299588,3,10234,0.313369,0.341883199,1630.454219,0.734988731,0,55
7/2/2032,40,32646,535,Employed,High School,16,19422,72,Married,1,Other,317,0.120418812,5,0,0.241216215,0,Debt Consolidation,0,35,22,842,13292,55086,2720.5,0.772036402,6,10826,0.266922,0.255365751,529.5867553,0.311187927,0,52
7/3/2032,49,15000,630,Employed,Bachelor,26,16857,48,Married,0,Mortgage,374,0.128757492,9,1,0.294058517,0,Home,0,26,27,4183,40805,87347,1250,0.877475327,8,3323,0.196857,0.214579429,526.1497023,0.720119762,0,50
7/4/2032,48,33411,599,Employed,High School,25,40328,60,Married,3,Mortgage,256,0.200472752,1,0,0.210798231,0,Home,0,22,29,2899,79738,22951,2784.25,0.869109036,7,56787,0.245828,0.2618809,1211.933921,0.527227771,0,51
7/5/2032,43,32316,629,Employed,Master,18,20905,60,Single,1,Rent,211,0.111658089,1,0,0.574317682,0,Debt Consolidation,0,30,19,2416,59293,78177,2693,0.697945391,6,8699,0.211405,0.235325868,595.7361187,0.299567812,0,55
7/6/2032,37,71664,639,Self-Employed,Bachelor,16,49205,36,Single,1,Rent,232,0.397203451,3,2,0.16521352,0,Home,0,22,18,3616,89246,15505,5972,0.715817177,5,73741,0.214705,0.243812632,1940.316315,0.36375022,0,48
7/7/2032,36,50384,590,Employed,Master,10,10126,36,Married,3,Own,431,0.667734789,7,1,0.246749114,0,Debt Consolidation,1,26,24,2278,83084,9995,4198.666667,0.904367561,8,73089,0.200126,0.233491742,393.8198612,0.196448046,0,58
7/8/2032,50,75775,604,Employed,High School,30,42095,36,Married,3,Mortgage,268,0.129418624,4,0,0.403061025,0,Auto,0,33,20,3867,12695,85719,6314.583333,0.400665898,4,9512,0.225095,0.23909779,1649.513505,0.303664296,0,52
7/9/2032,46,46983,555,Employed,Bachelor,22,36339,96,Divorced,1,Mortgage,102,0.350261285,3,1,0.233669048,0,Auto,0,24,13,1550,95614,8297,3915.25,0.790209871,2,87317,0.293839,0.248176864,874.0207686,0.24928696,0,51
7/10/2032,36,24220,600,Employed,Master,16,40968,36,Married,1,Mortgage,488,0.083064893,2,0,0.114103621,0,Education,0,20,9,1125,36490,3583,2018.333333,0.763057724,6,32907,0.225968,0.208963045,1541.291832,1.005429479,0,49
7/11/2032,52,20167,578,Employed,High School,30,16448,12,Single,0,Rent,357,0.462846709,4,0,0.388301426,0,Debt Consolidation,0,30,5,653,653490,9632,1680.583333,0.727858058,5,643858,0.192448,0.197208155,1521.455477,1.117740156,0,51
7/12/2032,38,27818,634,Employed,Doctorate,15,26465,48,Single,0,Rent,479,0.481480292,9,3,0.245289592,1,Debt Consolidation,0,24,6,1150,59869,25068,2318.166667,0.822058895,6,34801,0.204465,0.195015846,798.3284253,0.55100802,0,66
7/13/2032,29,27429,579,Self-Employed,Associate,7,18485,96,Single,2,Mortgage,396,0.109925146,6,1,0.231946562,0,Home,0,27,1,2085,39607,25779,2285.75,0.95480371,5,13828,0.263985,0.291943068,499.4053358,0.391733714,0,60
7/14/2032,30,26853,563,Employed,High School,8,43713,36,Single,1,Rent,194,0.36634079,5,3,0.23890541,0,Debt Consolidation,0,18,9,6003,9331,11802,2237.75,0.895565822,4,10616,0.247213,0.276156457,1799.061683,0.890654311,0,55
7/15/2032,28,68099,504,Employed,Associate,8,13656,36,Married,1,Rent,884,0.38361446,2,2,0.186998482,0,Other,0,28,9,7014,104010,10127,5674.916667,0.753245612,5,93883,0.246656,0.232109895,530.1228591,0.249188304,1,39.2
7/16/2032,36,45842,544,Employed,High School,15,19331,48,Married,2,Mortgage,797,0.232023441,6,3,0.032114414,0,Auto,0,28,20,1367,21958,42065,3820.166667,0.904590972,9,1253,0.242331,0.237257643,627.29895,0.372836861,0,51
7/17/2032,54,22359,633,Employed,Master,31,31543,36,Divorced,3,Mortgage,828,0.554459722,2,0,0.064213298,0,Home,0,23,3,11574,24851,20740,1863.25,0.564017817,8,4111,0.200043,0.235263008,1229.690153,1.104355375,0,53
7/18/2032,30,24152,557,Employed,High School,7,20977,24,Single,1,Own,399,0.276346701,1,0,0.357579905,0,Education,1,24,23,38056,38413,38516,2012.666667,0.764888556,7,2066,0.217477,0.209859114,1077.771645,0.73373881,0,62
7/19/2032,42,53644,576,Employed,Bachelor,21,45018,48,Married,2,Mortgage,396,0.296441422,3,2,0.038982796,0,Debt Consolidation,0,13,27,1173,81691,7262,4470.333333,0.591644392,7,74429,0.252018,0.250902166,1494.933693,0.422996128,0,48
7/20/2032,32,23284,506,Employed,Bachelor,7,17033,60,Divorced,4,Mortgage,580,0.13286388,5,1,0.431315531,0,Debt Consolidation,0,27,13,1780,506187,4054,1940.333333,0.834289986,2,502133,0.269033,0.264880664,514.9091347,0.564289195,0,49
7/21/2032,36,53918,551,Employed,Bachelor,16,22780,36,Married,4,Mortgage,268,0.475620023,7,1,0.101648759,0,Home,0,23,9,1472,88320,59454,4493.166667,0.838550904,5,28866,0.23228,0.258789592,916.3521568,0.263589634,0,52
7/22/2032,21,19460,530,Employed,High School,0,13606,96,Single,0,Mortgage,269,0.287114317,2,0,0.089339099,0,Home,0,25,7,7294,77653,9290,1621.666667,0.477048315,7,68363,0.283606,0.26719999,344.5612025,0.378352232,0,51
7/23/2032,37,42789,540,Employed,Bachelor,16,26969,36,Married,0,Mortgage,1027,0.647018553,4,1,0.499668879,0,Other,0,21,21,523,21126,41505,3565.75,0.676981837,7,9670,0.241969,0.202470887,1005.663258,0.570052095,0,59
7/24/2032,37,24853,574,Employed,High School,13,22109,36,Single,1,Own,282,0.090446296,3,4,0.279689494,0,Home,0,26,23,601,111379,5546,2071.083333,0.860798798,7,105833,0.220109,0.195755339,816.8758145,0.530580203,0,49
7/25/2032,46,67244,648,Employed,Bachelor,23,23683,72,Married,1,Mortgage,536,0.054596284,4,1,0.452948237,0,Debt Consolidation,0,21,11,2511,24683,6813,5603.666667,0.514535925,6,17870,0.214683,0.202397138,570.570362,0.197472553,0,52
7/26/2032,42,158264,575,Self-Employed,Master,20,20639,36,Divorced,2,Rent,426,0.043292751,2,0,0.093717192,0,Debt Consolidation,0,24,9,12642,101811,153335,13188.66667,0.974785797,5,2826,0.218139,0.257755843,829.0927868,0.095164494,1,40.8
7/27/2032,25,59173,583,Employed,High School,6,9425,72,Married,1,Mortgage,867,0.285157181,2,1,0.380645908,0,Home,0,21,14,691,24920,14081,4931.083333,0.749880274,6,10839,0.232925,0.205674965,228.8664522,0.222236449,0,54
7/28/2032,53,22588,556,Employed,High School,29,8534,60,Single,1,Rent,843,0.323103206,3,0,0.216900143,0,Home,0,26,23,4385,59221,6828,1882.333333,0.749678303,6,52393,0.235534,0.240045334,245.528277,0.578286671,0,52
7/29/2032,42,228457,630,Employed,Bachelor,20,13401,48,Married,5,Own,339,0.220422701,4,2,0.45077617,0,Education,0,13,28,561,66828,62923,19038.08333,0.72869886,6,3905,0.193401,0.223604674,424.8398288,0.040121677,1,40.8
7/30/2032,42,98459,634,Employed,High School,19,15815,60,Single,0,Rent,205,0.222888636,5,1,0.295644477,0,Education,0,22,26,1816,129766,52366,8204.916667,0.731971687,8,77400,0.203815,0.237464963,452.6412907,0.080152099,1,36.8
7/31/2032,39,30120,631,Employed,High School,18,18988,120,Married,0,Mortgage,434,0.428121575,1,1,0.553158601,0,Auto,0,17,11,3000,28684,7554,2510,0.734267135,6,21130,0.258488,0.262729055,449.1178237,0.35183977,0,57
8/1/2032,33,53107,517,Employed,High School,12,21423,48,Single,2,Mortgage,418,0.322194274,3,1,0.518924336,0,Debt Consolidation,0,11,20,1369,100614,32519,2293.916667,0.791757897,4,68095,0.257923,0.223839154,679.4277134,0.478407838,0,56
8/2/2032,42,67004,603,Employed,Associate,17,21706,72,Married,0,Mortgage,388,0.414692119,4,1,0.294670545,0,Auto,0,18,14,1528,63716,9665,5583.666667,0.76983277,6,54051,0.235206,0.210454317,533.1570322,0.1649735,1,38.4
8/3/2032,45,73202,526,Employed,High School,26,21774,36,Married,1,Mortgage,312,0.282220744,0,1,0.125601238,0,Home,0,24,4,1516,40101,50746,6100.166667,0.782162446,4,4077,0.243774,0.234523204,848.0073116,0.190159937,0,53
8/4/2032,19,118776,550,Employed,Associate,0,12656,120,Married,0,Own,422,0.115247607,3,0,0.387004794,0,Home,1,21,21,4425,83408,16528,9898,0.8650762,8,66880,0.292656,0.2341248,273.8730851,0.070304414,1,44.8
8/5/2032,33,72550,601,Employed,Bachelor,8,73398,60,Married,0,Rent,414,0.333292472,4,0,0.33387628,0,Home,0,18,28,7956,51021,54235,6045.833333,0.904418261,3,3031,0.277898,0.266255002,2224.832031,0.436471184,0,51
8/6/2032,36,36315,518,Employed,Bachelor,12,28731,48,Single,0,Rent,478,0.344589853,2,1,0.113864766,0,Home,0,29,28,10796,115245,16707,3026.25,0.810947116,9,98538,0.264731,0.220450548,905.9040298,0.457299969,0,49
8/7/2032,43,46660,627,Self-Employed,Master,21,14552,60,Divorced,0,Mortgage,610,0.117108263,4,2,0.079507646,0,Auto,0,23,4,7233,65979,48885,3888.333333,0.96488596,0,17094,0.206052,0.215272221,398.0085295,0.259239227,0,53
8/8/2032,54,85763,623,Employed,Bachelor,29,20095,48,Married,0,Other,589,0.744919824,2,1,0.183305347,0,Home,0,19,25,1321,68105,16292,7146.916667,0.757444128,7,51813,0.203595,0.210897927,623.2265636,0.169615321,1,36.8
8/9/2032,30,21116,541,Employed,Associate,7,9423,12,Married,0,Rent,198,0.338654574,0,2,0.425154108,0,Debt Consolidation,0,19,29,9393,784720,86962,1759.666667,0.778327672,4,697758,0.203923,0.228653154,885.8687949,0.6159512,1,40
8/10/2032,34,95862,502,Employed,High School,11,17698,60,Married,4,Mortgage,286,0.535206492,5,2,0.241846128,0,Education,0,18,16,1814,143097,6186,7988.5,0.81850342,4,136911,0.271698,0.262340772,532.3417308,0.102439974,1,38.4
8/11/2032,33,32612,523,Employed,Bachelor,10,12195,36,Single,3,Rent,343,0.503673435,3,2,0.296838868,0,Home,0,23,6,1528,59897,19030,2717.666667,0.874761053,6,40867,0.235695,0.220165257,465.8368411,0.297621799,0,56
8/12/2032,30,86789,557,Employed,Master,7,53695,48,Single,0,Own,381,0.281051997,3,1,0.171286813,0,Home,0,24,7,4824,87240,95443,7232.416667,0.846708221,7,9393,0.270195,0.320393329,1997.546186,0.328872947,0,50
8/13/2032,35,121913,656,Employed,Bachelor,11,14965,36,Married,2,Mortgage,275,0.676460915,2,0,0.429841754,0,Home,0,23,24,6240,99879,35860,10159.41667,0.902192994,3,64019,0.171965,0.170491743,533.9093821,0.079621637,1,38.4
8/14/2032,49,248097,561,Employed,High School,22,35379,48,Single,3,Mortgage,165,0.366863662,1,0,0.36841556,0,Home,0,15,13,11263,45444,34612,20674.75,0.902311033,4,10832,0.249879,0.238005092,1149.522019,0.063581036,1,41.6
8/15/2032,27,45164,626,Employed,Master,5,49761,84,Married,2,Rent,335,0.159346532,4,1,0.678365968,0,Debt Consolidation,1,16,2,13851,230610,59108,3763.666667,0.734593745,2,171502,0.261761,0.257546134,1283.640058,0.430069983,0,61
8/16/2032,45,54354,627,Employed,Bachelor,23,13080,72,Divorced,1,Own,251,0.218327442,2,0,0.199297815,0,Auto,0,23,24,1288,163589,14066,4529.5,0.644433018,4,149523,0.21458,0.200048973,313.340097,0.12459214,1,34.4
8/17/2032,19,30982,392,Employed,High School,0,20701,108,Divorced,4,Own,799,0.394697888,2,0,0.207499728,0,Debt Consolidation,0,26,19,26278,107924,94085,2581.833333,0.71409232,2,13839,0.369701,0.354684745,639.3718406,0.557112584,0,53
8/18/2032,33,51977,603,Employed,Bachelor,11,67254,24,Married,2,Mortgage,219,0.370044463,3,0,0.323918388,0,Auto,0,19,27,4107,67152,44352,4331.416667,0.939516148,6,22800,0.240754,0.273240917,3668.347199,0.897477084,0,51
